row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_03_BB_10mM.mzML Peak height,20260428_CVOL_Group_03_IAA_50uM.mzML Peak height,20260428_CVOL_Group_03_Pt_1A_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_1A_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_1B_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_1B_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_2A_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_2A_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_2B_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_2B_20m.mzML Peak height,20260428_CVOL_Group_03_QC_01.mzML Peak height,20260428_CVOL_Group_03_QC_02.mzML Peak height,20260428_CVOL_Group_03_QC_03.mzML Peak height,20260428_CVOL_Group_03_QC_04.mzML Peak height,20260428_CVOL_Group_03_QC_05.mzML Peak height,20260428_CVOL_Group_03_QC_06.mzML Peak height,20260428_CVOL_Group_03_bl.mzML Peak height,20260428_CVOL_Group_03_wt_1A_0m.mzML Peak height,20260428_CVOL_Group_03_wt_1A_20m.mzML Peak height,20260428_CVOL_Group_03_wt_1B_0m.mzML Peak height,20260428_CVOL_Group_03_wt_1B_20m.mzML Peak height,20260428_CVOL_Group_03_wt_2A_0m.mzML Peak height,20260428_CVOL_Group_03_wt_2A_20m.mzML Peak height,20260428_CVOL_Group_03_wt_2B_0m.mzML Peak height,20260428_CVOL_Group_03_wt_2B_20m.mzML Peak height,20260428_CVOL_bk_mapp_pre_01.mzML Peak height,
373,121.09397350561403,4.1276517,,,,,,,,,,,1723390.6,0,1457502.0,1492798.5,1370588.8,1548365.5,1690672.8,0,1639945.5,1490452.9,1456738.4,1926784.9,1442038.4,1420918.5,1607529.2,1574300.6,0,1669806.6,1599320.1,0,1536178.1,1611170.1,1584953.0,1495216.0,1597116.0,0,
374,1015.6166023622131,4.137904,,,,,,,,,,,0,0,5195853.0,4084930.8,5457751.5,4353666.5,4523018.0,5177291.5,5720144.0,5557714.5,5395633.5,6514320.0,4954007.5,5977460.5,5452142.5,6779013.5,0,5020277.5,5400536.0,3718315.8,6131804.0,6063622.5,5899800.5,4398403.5,4944799.0,0,
375,898.5377413909536,4.1396503,,,,,,,,,,,0,0,1.2602837E7,8968748.0,1.1820512E7,9992519.0,1.0117758E7,1.1594067E7,1.3130794E7,1.2555094E7,1.2225782E7,1.4462213E7,1.1866388E7,1.2820011E7,1.1796384E7,1.4597636E7,0,1.0973982E7,1.2677619E7,8447347.0,1.2307018E7,1.1978776E7,1.3339358E7,9433668.0,1.0732318E7,0,
376,236.05564106238108,4.139893,,,,,,,,,,,5754951.5,0,5666110.0,5607310.0,5667708.5,0,0,2533009.8,5316027.5,0,7622534.0,0,0,7340653.5,0,3424234.2,0,5142473.0,5237585.5,0,7525556.0,5804176.0,0,6085238.5,0,0,
377,1210.672707129952,4.1417675,,,,,,,,,,,0,0,2513009.2,1219347.4,1578058.8,1381461.5,1308302.6,1616772.4,1723675.6,2152524.2,1814381.1,2583967.0,1760989.1,1992746.0,1960320.9,2103336.5,0,1429657.1,1777206.9,0,1634766.8,1628485.8,1727599.5,1047286.2,1539577.9,0,
378,781.4588101182314,4.142384,,,,,,,,,,,0,0,1.8664214E7,1.4831406E7,1.6212472E7,1.5989425E7,1.5965224E7,1.7378768E7,1.8447522E7,1.9930766E7,1.7370268E7,2.5255314E7,1.6963922E7,2.2412974E7,1.924778E7,2.2152752E7,0,1.678975E7,1.9497112E7,1.2633027E7,1.9315314E7,1.7531512E7,1.9586062E7,1.2687918E7,1.5029834E7,0,
379,234.27891757218515,4.1490936,,,,,,,,,,,0,0,0,5740659.5,0,0,0,0,0,6177602.0,0,0,6703898.0,0,0,0,0,6017234.5,0,0,7210278.5,0,0,0,5640008.0,0,
380,313.1424528966449,4.144522,,,,,,,,,,,0,0,1.1999015E7,1.4165807E7,1.2028367E7,1.2853225E7,1.0442507E7,1.1669186E7,1.1967346E7,1.3982319E7,1.5515327E7,1.5750093E7,1.4221244E7,1.6332215E7,1.4991177E7,1.5558194E7,0,1.0312275E7,1.243439E7,1.0063774E7,1.15021E7,9840488.0,1.113686E7,1.0641771E7,9537167.0,0,
381,664.3797440451727,4.144594,,,,,,,,,,,0,0,9102986.0,7411031.5,8006441.0,7735445.5,7002541.5,8198809.0,9229525.0,9056315.0,8882173.0,1.148214E7,9622518.0,1.0430061E7,9768063.0,1.0481061E7,0,7271768.5,8332695.0,6428046.0,8878998.0,7913217.0,8817757.0,6031019.0,6505729.5,0,
382,1093.5941986054427,4.1462913,,,,,,,,,,,0,0,1141272.4,953050.8,0,1129889.0,1247629.8,1180711.2,1116010.1,1173250.9,1239476.5,1980506.9,1646498.4,1634688.1,1530848.5,1682807.6,0,881706.06,1238723.5,0,1737983.2,1162889.9,1574969.4,0,1042826.25,0,
383,547.3008589265304,4.14918,,,,,,,,,,,0,0,3594703.5,3150792.2,3811912.8,3759105.2,2935461.2,3526538.8,4205974.0,3761237.2,4058198.2,5204910.0,4737424.0,4688803.0,4307739.0,4667794.5,0,2931880.5,3431862.5,2735407.0,4142886.0,3229001.5,3212921.2,2449432.0,2913222.2,0,
384,391.12007296894177,4.1498113,,,,,,,,,,,0,0,3.606761E7,3.1545408E7,2.9992598E7,3.3005298E7,2.7645258E7,3.1989792E7,3.2465924E7,3.56682E7,4.095126E7,4.6503972E7,3.829041E7,4.5090812E7,3.8130916E7,4.0500268E7,0,2.7767358E7,3.7174812E7,2.3768526E7,3.0093708E7,2.2191832E7,2.445116E7,2.5606386E7,2.249747E7,0,
385,196.06382726082472,4.151397,,,,,,,,,,,0,1830783.5,2.0926171E8,1.9012595E8,1.9301301E8,1.9332346E8,1.7158611E8,1.901237E8,1.9228965E8,1.9927078E8,2.1443448E8,2.2637083E8,2.1190555E8,2.2213155E8,2.0455858E8,2.0310974E8,1224709.9,1.7506003E8,2.0097795E8,1.6852686E8,1.7887629E8,1.5805616E8,1.6041286E8,1.594687E8,1.588179E8,0,
386,234.27959842255046,4.1509986,,,,,,,,,,,5790210.0,0,0,5523184.5,5496911.0,0,0,8558395.0,4994063.0,3031770.5,6999199.0,0,0,6921942.5,0,3197172.5,0,4879928.0,5150494.0,0,7210278.5,0,0,0,5849683.5,0,
387,234.27264940177332,4.145054,,,,,,,,,,,0,0,3775701.8,1989209.5,0,0,4423533.0,0,5627332.0,0,5477309.0,8464394.0,0,3642768.5,0,0,0,0,5391481.5,0,2406839.5,0,0,6767339.0,0,0,
388,586.4022221233013,4.1237674,,,,,,,,,,,2.2202533E8,0,0,1.57499E8,1.0874227E8,1.9685333E8,1.9272922E8,1.6338414E8,1.6297336E8,1.3556654E8,1.6404194E8,0,1.4965838E8,0,1.259498E8,1.5853706E8,0,1.2737683E8,1.4650067E8,1.5500794E8,0,1.6852981E8,1.2090558E8,1.3285698E8,1.5032576E8,0,
389,1171.7965152802758,4.1867576,,,,,,,,,,,1.7360584E7,0,0,3897537.2,3766670.2,4722480.5,4551786.5,5754148.0,5522497.0,5416630.5,5233424.0,5482147.5,5052087.5,4105243.8,4723549.0,4496241.0,0,4608177.5,4043621.2,1.0647003E7,5597494.0,1.0428557E7,4914102.5,5758365.0,5455492.0,0,
390,234.28078774042464,4.1439314,,,,,,,,,,,0,0,0,0,0,0,5317331.5,0,4994063.0,0,0,0,0,0,4678976.5,0,0,0,3981406.0,2612553.5,0,2974477.8,0,0,0,0,
391,236.05465665476828,4.183566,,,,,,,,,,,6146052.5,0,0,0,0,0,3611933.5,0,5316027.5,0,0,0,0,4606751.5,5017323.5,4692461.5,0,0,4306959.5,2768930.5,0,0,0,0,0,0,
392,236.06222458025542,4.1677604,,,,,,,,,,,0,0,0,0,6478674.5,0,4220624.5,0,5119954.5,0,5443267.0,0,0,0,5664811.5,0,0,2509641.5,5166777.0,4122472.0,0,0,0,0,0,0,
393,820.5601868619448,4.179124,,,,,,,,,,,2.0615886E7,0,0,6676950.5,6624828.0,8264916.0,1.0231131E7,1.0903832E7,1.1705491E7,8868388.0,7983670.5,0,8507421.0,7559410.0,8796127.0,8051073.0,0,9059333.0,0,1.3869511E7,9415584.0,1.6621692E7,9895561.0,1.0370151E7,0,0,
394,996.1781834415173,4.185859,,,,,,,,,,,0,0,2993503.8,2642674.0,2619531.0,4206507.0,3389080.8,4143205.8,3433978.2,3371324.5,3101572.2,3698786.2,3011655.8,3180305.8,3403882.8,2799360.0,0,3478387.2,2998197.8,6430475.0,3692528.2,7461828.5,7857267.0,4492846.5,0,0,
395,937.6390752497857,4.176209,,,,,,,,,,,1.9159638E7,0,0,5490033.5,5267752.0,7145639.0,8049349.5,8522841.0,1.1145223E7,7473185.0,7462516.0,8020659.0,7021439.0,6866554.5,7608075.0,6902711.0,0,0,1.0286451E7,1.2834151E7,8326472.5,1.4543707E7,9576581.0,9102350.0,8754783.0,0,
396,234.27481559810533,4.185159,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4235137.0,0,0,0,0,0,0,0,0,0,6480139.0,4978338.0,0,0,
397,236.0601528783266,4.2001114,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6041435.0,4847871.0,0,0,
398,996.6800782937604,4.190885,,,,,,,,,,,9087573.0,0,3029572.5,3020877.8,2830941.0,3528677.2,3544210.0,4117918.0,3227745.0,3517527.8,3246277.2,3789122.8,3286101.8,2929192.8,3214473.0,2964594.5,0,3398930.5,0,6632267.0,3632772.0,7298713.5,0,4674744.0,3833375.8,0,
399,703.481206851044,4.150162,,,,,,,,,,,6.452605E7,0,0,4.1575824E7,2.9402776E7,3.2523056E7,3.2046754E7,4.051824E7,4.305209E7,3.2492004E7,4.784641E7,0,2.8163874E7,0,3.0654396E7,4.210046E7,0,3.1809714E7,4.0172056E7,4.5126176E7,3.3716188E7,5.3942716E7,3.1989588E7,3.4901124E7,3.2199426E7,0,
400,1113.7584530107183,4.1879044,,,,,,,,,,,1.2817567E7,0,0,3185398.5,2609817.2,3790001.5,3652622.8,4622873.0,4094795.0,4397107.5,3483326.2,4459739.5,3918271.2,3071027.0,4103422.0,3344397.0,0,4266116.5,3130663.5,8067843.0,4540529.0,9652722.0,0,5266007.0,0,0,
401,1054.717755658254,4.183921,,,,,,,,,,,2.2768332E7,0,0,5498748.0,6449385.0,7656491.0,6526217.0,7842588.0,7368703.0,8329259.5,7246623.0,8119669.5,6860103.0,6222073.0,7493627.0,7171433.5,0,7933197.0,6478847.0,1.4390885E7,8075317.5,1.4514836E7,7090589.0,8858286.0,7833346.0,0,
402,1406.957191863073,4.200293,,,,,,,,,,,1.025248E7,0,1691251.9,1712799.6,1545945.5,2300166.8,1920462.0,2581671.8,2228396.5,2588756.0,2503480.8,2519193.2,2500027.0,0,2139190.8,2128183.5,0,2276625.8,2002886.9,1759103.0,2299967.2,2214058.5,2546649.8,3067747.5,2339974.0,0,
403,1230.336470687904,4.2052045,,,,,,,,,,,0,0,1434172.1,1609814.4,1614692.0,2184677.0,2034636.6,3034153.8,2189971.8,2754074.8,2284917.0,2414397.8,2188049.8,2204044.8,2467259.5,2304559.8,0,2261095.2,1733843.6,1778599.9,2274911.2,2225104.2,2304554.5,2724044.5,2165408.5,0,
404,1289.878597228908,4.1898894,,,,,,,,,,,1.0261886E7,0,1889394.1,2293572.0,2019080.9,3262032.0,0,3431325.2,3986322.8,3258021.2,2695365.5,3273129.0,2685116.2,2541146.0,3280540.5,3324692.2,0,2722253.8,2323212.0,2084996.0,3041768.2,0,2829973.5,3712068.8,3116348.5,0,
405,1172.2981768708498,4.1975813,,,,,,,,,,,1.1341331E7,0,0,3540636.5,2722183.0,3982010.0,3809585.0,3775513.2,2958319.8,4406631.0,3698478.8,0,3564432.0,3759809.8,3098412.8,3597799.2,0,3186183.0,2912639.0,2489140.8,3632192.0,4273872.5,3283094.2,4215233.0,0,0,
406,1288.8760242569597,4.1993904,,,,,,,,,,,1.1958608E7,0,2516157.0,2322301.0,2270013.5,3397357.5,2787442.0,3731082.0,2898996.0,3599620.0,3007338.8,3411049.5,3049107.2,2448135.2,3009277.2,2937860.5,0,3216351.5,2307140.2,0,3420884.0,2653405.8,3094095.2,3216946.8,0,0,
407,1113.2573256647988,4.2005982,,,,,,,,,,,1.2111886E7,0,2868722.2,2601649.5,2484140.2,3447594.0,3213490.5,3648011.8,3232700.0,3711159.8,3157688.8,3518556.2,3206843.5,2872605.0,3284294.0,3525289.8,0,3557056.0,2664447.0,2949889.5,3829370.5,3307078.2,3326106.8,4499036.0,4040317.5,0,
408,1230.8377194385062,4.2066097,,,,,,,,,,,0,0,2137791.8,2047706.4,1973506.0,2855282.2,2343826.0,3036791.0,2938817.0,3060628.2,2413302.0,2810656.2,2530872.0,2302616.0,2730291.5,2546007.0,0,2686523.8,2380349.8,2497314.0,3016989.0,2756106.0,2502075.5,3149275.5,2573571.8,0,
409,1405.9537951450209,4.2064247,,,,,,,,,,,9387973.0,0,1685803.8,1531239.5,1500269.2,2015007.8,1977949.8,2453354.2,1880066.0,2329359.0,2252636.2,2502565.0,2397171.2,1999966.8,2051242.1,1908510.5,0,2010956.2,1595736.6,1490374.4,2128728.2,2151898.5,1789546.2,2348685.8,2063331.2,0,
410,234.27376874292978,4.224912,,,,,,,,,,,0,0,0,0,0,3532922.8,4830392.0,0,0,0,5764311.0,0,0,0,0,0,0,0,0,4345175.0,3007092.0,0,0,1595511.0,0,0,
411,236.05513064556308,4.242836,,,,,,,,,,,0,0,4241713.0,0,4384639.5,0,0,0,0,0,4350825.5,0,0,0,0,4692461.5,0,3183278.2,0,1996853.5,0,0,0,0,0,0,
412,236.05844629169144,4.2643986,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631864.2,0,
413,234.27759381649918,4.2661705,,,,,,,,,,,0,0,0,0,0,0,0,0,3002828.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3629170.0,0,0,0,
414,236.0568594299006,4.28032,,,,,,,,,,,0,0,0,4929827.5,0,0,0,0,3162938.2,0,0,0,0,1959099.2,0,0,0,0,0,0,0,0,3862294.5,3831250.8,0,0,
415,234.27526761996498,4.272008,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2866359.5,0,0,0,0,0,0,0,0,0,0,2937670.0,0,
416,234.27974343727323,4.2906857,,,,,,,,,,,0,0,0,4357137.0,3372407.0,2198001.0,0,0,0,2088096.2,0,0,2120075.5,1835144.5,4834873.5,0,0,2999057.0,0,1798232.0,0,0,0,3683631.5,0,0,
417,236.05542467508883,4.2926235,,,,,,,,,,,0,0,0,0,3335808.0,0,0,2068728.5,0,0,2953468.5,0,0,2123787.2,5307854.0,4534325.5,0,0,3063913.5,2873294.5,0,0,0,3831250.8,0,0,
418,236.0615909426067,4.3340664,,,,,,,,,,,0,0,0,0,0,0,0,3032737.2,0,0,0,0,2004918.0,0,0,0,0,0,0,0,0,0,0,1500230.0,0,0,
419,1026.512189290889,4.3975973,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,725512.56,0,0,0,0,1044347.06,1797762.6,976906.3,1934405.8,0,0,0,0,0,
420,234.27306376806538,4.388445,,,,,,,,,,,0,0,0,0,0,0,1173454.9,1879188.8,0,0,0,0,2529468.5,1069118.1,1312630.5,0,0,0,0,0,1207746.0,0,0,1749632.4,2201185.0,0,
421,273.12090915716095,4.49369,,,,,,,,,,,3171372.5,0,2525420.8,0,2638101.0,2754999.8,2811095.8,2688995.8,2822166.2,2563217.5,2277569.0,2626474.2,0,2533158.8,0,2477063.2,0,3190400.5,0,2747855.0,3133455.5,2974586.0,2594996.0,2709068.5,3028805.5,0,
422,491.3052869760727,4.4866486,,,,,,,,,,,0,0,5198455.5,0,5023458.5,5973105.0,6061917.0,5622519.0,5597031.0,5533410.5,4705572.0,5552245.0,0,4763579.0,0,5085825.5,0,6061461.0,5785004.5,5386169.5,6356767.0,6460289.5,5552032.5,5772741.0,5875893.5,0,
423,236.0624073673348,4.436991,,,,,,,,,,,2421354.5,0,779684.7,0,0,0,1122874.5,0,0,0,912330.06,0,0,1177527.1,0,0,0,0,0,0,1184133.8,0,0,0,0,0,
424,236.0567071181901,4.4728665,,,,,,,,,,,0,0,0,0,970655.6,0,0,0,0,0,0,1983414.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
425,236.05592202026895,4.4817624,,,,,,,,,,,1320326.0,0,996439.06,0,0,0,1082039.5,0,0,1411340.2,0,1983414.4,0,0,0,0,0,0,0,0,0,2362224.2,0,0,1338547.8,0,
426,374.22604486192256,4.5648108,,,,,,,,,,,1181267.1,0,1097043.0,1002757.3,992441.3,1135460.6,1172729.0,937990.7,998066.2,1279738.6,1076988.4,909012.3,1204673.4,1097906.9,1001623.3,1055533.9,0,1026979.8,1031848.5,935384.94,1001750.9,1117220.6,1013388.56,1062501.4,1152402.1,0,
427,491.30529304337034,4.567648,,,,,,,,,,,7263681.0,0,5343363.5,5682840.0,5191325.0,5387011.0,5403806.5,5300899.0,5295921.0,6138152.0,5741297.0,5780089.0,5639789.5,5978719.0,5246164.0,5475025.0,0,5531480.0,5683429.0,5291783.0,5618698.5,5598927.0,5626276.5,5985642.0,5605150.5,0,
428,234.27355731238677,4.526297,,,,,,,,,,,0,0,0,0,1135611.6,0,0,0,0,0,995868.9,0,877334.6,1276777.8,0,0,0,0,0,0,0,0,0,0,1252461.8,0,
429,273.12095911755256,4.609745,,,,,,,,,,,3167272.8,0,3091856.5,3110940.2,2919199.2,3087265.0,3157219.2,2975280.5,3359984.2,3313311.8,2892815.0,3000731.5,3188030.0,3134409.2,2983008.2,2968202.0,0,2881320.0,0,2905290.0,3308861.2,3154517.5,2922074.8,3251680.0,3232987.2,0,
430,605.4026014491909,4.570283,,,,,,,,,,,0,0,0,571554.1,0,0,0,0,0,0,726445.9,775893.8,720145.25,794830.75,688451.1,774509.4,0,0,0,0,0,0,0,0,0,0,
431,374.2260697939937,4.6024194,,,,,,,,,,,0,0,1021738.5,1050369.4,1102797.4,1135460.6,1001675.5,1008701.9,1058419.1,1149471.1,1127456.0,1031737.25,1038042.3,0,954900.4,990179.7,0,929714.06,1198310.5,0,1047493.1,1064374.4,1112700.4,1031385.4,1045032.5,0,
432,273.12099107392436,4.6405115,,,,,,,,,,,3297237.0,0,3091856.5,3110940.2,2861809.0,0,3157219.2,3036871.2,3359984.2,3251427.8,2865786.5,2859248.2,3188030.0,3102707.8,2983008.2,2968202.0,0,2816624.8,0,2748736.0,3308861.2,3216377.2,3029841.0,3251680.0,3232987.2,0,
433,491.3053334296981,4.6316667,,,,,,,,,,,8098167.5,0,5776984.5,5253481.5,5149680.0,6034822.5,0,5220993.5,5735526.5,6054903.5,5251864.0,5491184.5,5966369.0,6471287.0,5630647.0,5582081.0,0,0,0,3461451.2,5247720.0,5840530.0,6014246.5,5990040.0,5584467.5,0,
434,257.1470799084911,4.816421,,,,,,,,,,,1.2190031E7,0,1.7641258E7,1.8770552E7,1.8099042E7,1.6637668E7,1.4725086E7,1.7744044E7,1.6768083E7,2.0643988E7,1.2039775E7,1.2506616E7,1.3287828E7,1.3297231E7,1.4937971E7,1.3609853E7,0,1.6487282E7,1.5955088E7,1.767828E7,2.000563E7,2.3127466E7,2.0438134E7,1.6046714E7,1.7784724E7,0,
435,140.06818884477815,4.8292546,,,,,,,,,,,2314996.5,0,8586088.0,9495879.0,8905763.0,7800161.5,5913705.0,7461942.5,7006175.5,8628202.0,4746195.5,5642912.5,5627758.0,4769333.5,7847501.0,5622168.0,0,9762100.0,6934543.5,9511551.0,1.1889674E7,9133677.0,1.0546159E7,6903375.5,9524242.0,0,
436,491.305343896963,4.7590833,,,,,,,,,,,8765252.0,0,2934165.5,3124365.5,3025133.0,2594732.0,3218447.2,2925505.5,3058768.0,2915505.2,4545748.5,4875549.5,4308076.0,4181411.0,4191696.8,0,0,1197450.4,2730402.2,791491.0,2758971.5,2714348.2,2984765.5,3638884.2,2915848.0,0,
437,196.0639000573319,4.8348985,,,,,,,,,,,0,0,1.3498668E7,1.376149E7,1.3131574E7,1.2207764E7,1.2084203E7,1.2281875E7,1.171011E7,1.1528871E7,1.6164555E7,1.538393E7,1.6453721E7,1.6424138E7,1.5996392E7,1.5518317E7,0,1.1409122E7,1.3603036E7,1.0374177E7,1.2716797E7,1.1629828E7,1.153446E7,1.0996006E7,1.0529324E7,0,
438,211.0461906921707,4.8424764,,,,,,,,,,,0,0,2002266.8,1989951.1,1903925.6,1718783.6,1917850.0,1954140.2,1853712.6,1833276.2,1547930.5,1558431.4,1700105.9,1642994.5,1720042.1,1780981.9,0,2047014.6,1868208.9,2315908.8,1849712.5,2009340.8,2001453.0,1757825.9,2009731.4,0,
439,202.05993706729816,4.842026,,,,,,,,,,,0,0,705310.94,1823623.1,1087917.6,975582.44,1161156.8,1106584.8,1047917.5,1250347.5,0,1452771.4,1650025.1,1667789.8,0,1164941.8,0,875016.4,1253284.8,1717873.2,983258.5,1353891.4,1102885.6,1072559.2,1311062.4,0,
440,293.09920030845433,4.844557,,,,,,,,,,,0,0,871800.4,2105271.2,1267498.4,1264527.0,1419728.9,1359978.6,1189486.2,1482835.2,0,1624106.6,1920022.2,1886172.2,1192623.1,1388582.9,0,995520.0,1568664.8,2068595.0,1326630.6,1715865.2,1267969.0,1233269.8,1530701.6,0,
441,205.068365378501,4.846052,,,,,,,,,,,0,2054386.1,3.4715564E7,4.1502308E7,3.6152908E7,3.32708E7,3.5578564E7,3.623966E7,3.3148162E7,3.7855104E7,3.1403056E7,3.1239652E7,3.332795E7,3.3160528E7,3.0827644E7,3.3355592E7,6561301.5,4.81172E7,3.8796784E7,4.6828148E7,3.9146824E7,3.9298496E7,4.1270576E7,3.1586634E7,4.076362E7,0,
442,390.2000831559611,4.855489,,,,,,,,,,,8908272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,234.0198506472754,4.8577037,,,,,,,,,,,0,0,2025635.0,2121047.8,1941322.1,1924749.8,1549027.8,1585654.8,1757842.0,1988646.5,2088707.4,1865579.1,1973133.9,2109508.8,2235196.5,1842248.0,0,1717008.5,1520534.1,1358962.6,2604761.5,1279565.1,1731458.1,1568761.6,1649840.9,0,
444,591.240960587716,4.865968,,,,,,,,,,,1486167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
445,147.06522812041428,4.870326,,,,,,,,,,,0,0,4.66699E7,4.24562E7,4.4544404E7,5.280198E7,4.048967E7,4.3214736E7,5.29234E7,4.198413E7,5.6254436E7,5.7139452E7,6.0332516E7,7.100963E7,5.2440304E7,6.366014E7,0,3.0849554E7,4.2102724E7,2.5891534E7,4.7865108E7,3.4369776E7,3.9966536E7,4.5044696E7,3.6853676E7,0,
446,165.0758129479741,4.8707967,,,,,,,,,,,0,0,7.45962E7,6.6169144E7,6.935851E7,8.292199E7,6.348328E7,6.989999E7,8.463922E7,6.795858E7,8.910962E7,9.190404E7,9.654168E7,1.1283518E8,8.421532E7,1.03007096E8,0,5.029658E7,6.8444344E7,4.1150384E7,7.442619E7,5.4173588E7,6.4107076E7,7.099873E7,5.925804E7,0,
447,200.11296657305948,4.8707967,,,,,,,,,,,0,0,5108911.5,4270123.5,4729734.0,5451875.5,4174823.0,4723143.5,5764502.5,4550177.0,6245214.5,6754013.5,6561871.5,7653344.5,5732653.5,7409407.5,0,3029759.5,4725301.0,2529105.2,5377433.5,3484595.8,4321876.0,4540286.5,3938468.0,0,
448,129.05477878273015,4.871246,,,,,,,,,,,0,0,5.463843E7,4.943395E7,5.1861796E7,6.0916132E7,4.7177972E7,5.074695E7,6.1262316E7,4.980212E7,6.6575796E7,6.6556276E7,7.088522E7,8.277255E7,6.244146E7,7.455165E7,0,3.657577E7,4.9892164E7,3.0523454E7,5.6394396E7,4.0857076E7,4.6659756E7,5.3211064E7,4.3610148E7,0,
449,183.0863944020512,4.871246,,,,,,,,,,,0,0,2.253056E8,1.9998749E8,2.1385573E8,2.5092485E8,1.9224922E8,2.1016909E8,2.5598152E8,2.0607091E8,2.6935952E8,2.8051898E8,2.881293E8,3.4047085E8,2.5462416E8,3.123486E8,0,1.4880085E8,2.1154192E8,1.24117016E8,2.3086338E8,1.6551955E8,1.9536539E8,2.1326115E8,1.82305E8,0,
450,188.0917054586851,4.8711357,,,,,,,,,,,0,0,1042123.56,1078286.0,767077.2,942275.9,915061.94,916841.6,951124.94,822991.56,1182650.2,1097991.2,1055837.8,1283195.0,1044756.2,1041864.75,0,0,786682.4,0,678978.3,871705.0,701582.4,869414.2,1025151.2,0,
451,130.0580665266995,4.8707085,,,,,,,,,,,0,0,4034516.2,3537097.0,3774775.5,4873763.0,3072910.5,3580722.0,4274585.0,3393692.8,4404345.5,4698779.0,5316849.5,5974695.5,4535215.0,5070751.5,0,2420265.2,3660578.8,2278066.5,3716906.5,3236579.8,3069892.5,3766246.0,3230011.2,0,
452,166.07906886677372,4.868917,,,,,,,,,,,0,0,5630337.5,4914254.5,5211665.5,5916648.5,4503057.5,5419802.0,5675551.5,4412062.0,6051503.5,6297712.5,7383540.5,7755197.0,5875978.0,6950514.5,0,3260694.5,4781321.0,3063037.8,5014441.0,4431448.0,3997033.0,5226451.0,4430795.5,0,
453,182.47570630316926,4.887166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1086967.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
454,474.1617095414859,4.887168,,,,,,,,,,,8061923.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
455,558.123214353199,4.887168,,,,,,,,,,,1333302.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
456,221.04225873853468,4.8899255,,,,,,,,,,,0,0,3.541406E8,3.1784218E8,3.687861E8,4.1212522E8,3.416901E8,2.8130147E8,3.384253E8,4.0775082E8,3.7965936E8,3.1252595E8,4.4474397E8,3.863183E8,3.7240102E8,3.7016307E8,0,3.2674128E8,4.489688E8,2.5395464E8,4.2461286E8,3.6194515E8,3.0432806E8,3.7706826E8,3.6604125E8,0,
457,223.03999298683746,4.8904157,,,,,,,,,,,0,0,2.5406556E7,2.2412266E7,2.6664496E7,2.9741078E7,2.412781E7,1.9783876E7,2.3977328E7,2.9708338E7,2.7294062E7,2.2680674E7,3.170829E7,2.7542326E7,2.6662668E7,2.6356076E7,0,2.3155944E7,3.1977302E7,1.7971224E7,2.9823796E7,2.5987696E7,2.2184148E7,2.6648148E7,2.6244032E7,0,
458,224.04317779780675,4.890437,,,,,,,,,,,0,0,1731040.6,1655446.9,1788749.0,2009276.2,1577212.5,1298285.1,1684587.4,2003606.4,1829257.4,1497753.2,2152165.8,1863180.5,1730834.2,1719620.9,0,1661409.9,2113325.8,1418175.4,2251757.5,1861993.4,1414624.1,1738264.9,1702048.9,0,
459,221.85702372420792,4.8974767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1410544.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
460,276.122029311861,4.908153,,,,,,,,,,,1857092.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
461,357.0824521300337,4.908153,,,,,,,,,,,3037574.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
