"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
3	"C18H28N4O5"	"[M + H3N + H]+"	"C18H32N5O5+"	"Alkaloids"	0.906	"Anthranilic acid alkaloids"	0.067	"Benzodiazepine alkaloids"	0.025	"Benzenoids"	0.986	"Phenol ethers"	0.95	"Anisoles"	0.942	NA	NA	"Anisoles"	0.942	"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	398.241	31	0.524	839408610410007936	839408478826299392	839408478822105088	64	NA	64
2	"C42H69N7O6"	"[M + H]+"	"C42H70N7O6+"	"Amino acids and Peptides"	0.968	"Oligopeptides"	0.951	"Cyclic peptides"	0.293	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.998	"Amino acids, peptides, and analogues"	0.99	"Peptides"	0.589	"Peptides"	0.589	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	768.537	31	0.524	839409121716647552	839408478872436736	839408478872436736	65	NA	65
1	"C36H67NO2"	"[M + H3N + H]+"	"C36H71N2O2+"	"Fatty acids"	1	"Fatty amides"	0.989	"Primary amides"	0.713	"Lipids and lipid-like molecules"	0.924	"Fatty Acyls"	0.912	"Fatty amides"	0.859	"N-acyl amines"	0.632	"N-acyl amines"	0.632	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	563.551	31	0.524	839409188754208896	839408478926962688	839408478926962688	66	NA	66
1	"C21H33N3O3"	"[M + H]+"	"C21H34N3O3+"	"Alkaloids"	0.315	"Anthranilic acid alkaloids"	0.101	"N-acyl amines"	0.098	"Organic acids and derivatives"	0.982	"Carboxylic acids and derivatives"	0.969	"Amino acids, peptides, and analogues"	0.572	"Amino acids and derivatives"	0.569	"Amino acids and derivatives"	0.569	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; N-arylamides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	376.259	31	0.525	839408835342150912	839408479048597504	839408479048597504	68	NA	68
1	"C21H33N3O3"	"[M + H3N + H]+"	"C21H37N4O3+"	"Alkaloids"	0.379	"Fatty amides"	0.127	"N-acyl amines"	0.113	"Benzenoids"	0.872	"Benzene and substituted derivatives"	0.553	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.553	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	393.286	32	0.526	839409129392224000	839408479098929152	839408479094734848	69	NA	69
3	"C37H68N8O9"	"[M - H2O + H]+"	"C37H67N8O8+"	"Amino acids and Peptides"	0.975	"Oligopeptides"	0.994	"Linear peptides"	0.392	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.996	"Amino acids, peptides, and analogues"	0.988	"Peptides"	0.658	"Peptides"	0.658	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	751.51	32	0.526	839409137617254272	839408479233146880	839408479233146880	72	NA	72
4	"C36H68N2O2"	"[M + H]+"	"C36H69N2O2+"	"Fatty acids"	1	"Fatty amides"	0.998	"Primary amides"	0.771	"Lipids and lipid-like molecules"	0.973	"Fatty Acyls"	0.962	"Fatty amides"	0.958	"N-acyl amines"	0.766	"N-acyl amines"	0.766	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	561.535	32	0.528	839409042981172224	839408479283478528	839408479279284224	73	NA	73
1	"C18H32O"	"[M + H]+"	"C18H33O+"	"Fatty acids"	0.997	"Fatty acyls"	0.99	"Fatty alcohols"	0.721	"Lipids and lipid-like molecules"	0.565	"Fatty Acyls"	0.574	NA	NA	NA	NA	"Fatty Acyls"	0.574	"Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	265.253	32	0.528	839409249626143616	839408479329615872	839408479329615872	74	NA	74
1	"C23H42N4O4"	"[M - H2O + H]+"	"C23H41N4O3+"	"Amino acids and Peptides"	0.786	"Fatty amides"	0.19	"N-acyl amines"	0.125	"Organic acids and derivatives"	0.994	"Carboxylic acids and derivatives"	0.989	"Amino acids, peptides, and analogues"	0.911	"Amino acids and derivatives"	0.905	"Amino acids and derivatives"	0.905	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	421.317	32	0.529	839409206559029760	839408479371558912	839408479371558912	75	NA	75
2	"C23H38N4O3"	"[M + H]+"	"C23H39N4O3+"	"Alkaloids"	0.955	"Tryptophan alkaloids"	0.973	"Ergot alkaloids"	0.969	"Alkaloids and derivatives"	0.62	"Ergoline and derivatives"	0.948	"Lysergic acids and derivatives"	0.927	NA	NA	"Lysergic acids and derivatives"	0.927	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Indoloquinolines; Pyrroles; Piperidines; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Quinolines and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Pyrroloquinolines; Isoindoles and derivatives; Carbonyl compounds; Benzoquinolines; Piperidinecarboxylic acids and derivatives; Trialkylamines; Quinoline-3-carboxamides; Piperidinecarboxamides; Benzenoids; Amines; Tertiary amines; Indoles; Quinoline carboxamides; Ergoline and derivatives; Lysergic acids and derivatives; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	419.301	32	0.529	839409127605450368	839408479463833600	839408479463833600	77	NA	77
1	"C18H32O"	"[M - H2O + H]+"	"C18H31+"	"Fatty acids"	0.985	"Fatty acyls"	0.859	"Fatty alcohols"	0.631	"Lipids and lipid-like molecules"	0.816	"Fatty Acyls"	0.757	"Fatty alcohols"	0.422	"Long-chain fatty alcohols"	0.534	"Long-chain fatty alcohols"	0.534	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	247.242	32	0.53	839408846066986496	839408479182815232	839408479182815232	71	NA	71
1	"C20H34O"	"[M + H3N + H]+"	"C20H38NO+"	"Fatty acids"	0.574	"Diterpenoids"	0.511	"Unsaturated fatty acids"	0.135	"Lipids and lipid-like molecules"	0.905	"Prenol lipids"	0.567	NA	NA	NA	NA	"Prenol lipids"	0.567	"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	308.294	32	0.531	839409205481093504	839408479514165248	839408479514165248	78	NA	78
1	"C17H30O"	"[M + H3N + H]+"	"C17H34NO+"	"Fatty acids"	0.987	"Fatty acyls"	0.984	"Fatty alcohols"	0.795	"Lipids and lipid-like molecules"	0.585	"Fatty Acyls"	0.509	"Fatty alcohols"	0.455	"Long-chain fatty alcohols"	0.586	"Long-chain fatty alcohols"	0.586	"Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	268.263	32	0.532	839408611546664448	839408479606439936	839408479606439936	80	NA	80
1	"C16H36Si"	"[M + H]+"	"C16H37Si+"	"Fatty acids"	0.993	"Fatty acyls"	0.999	"Hydrocarbons"	0.98	"Hydrocarbons"	0.287	"Saturated hydrocarbons"	0.911	"Alkanes"	0.905	"Branched alkanes"	0.867	"Branched alkanes"	0.867	"Organic compounds; Alkanes; Hydrocarbon derivatives; Saturated hydrocarbons; Branched alkanes; Chemical entities"	257.267	32	0.532	839408600310123520	839408479560302592	839408479560302592	79	NA	79
1	"C16H30O"	"[M + H3N + H]+"	"C16H34NO+"	"Fatty acids"	0.988	"Fatty acyls"	0.944	"Fatty alcohols"	0.752	"Lipids and lipid-like molecules"	0.693	"Fatty Acyls"	0.68	"Fatty aldehydes"	0.523	NA	NA	"Fatty aldehydes"	0.523	"Organic compounds; Lipids and lipid-like molecules; Aldehydes; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	256.263	32	0.532	839409358908734720	839408479702908928	839408479698714624	82	NA	82
1	"C16H28O"	"[M + H3N + H]+"	"C16H32NO+"	"Fatty acids"	0.98	"Fatty acyls"	0.961	"Fatty aldehydes"	0.683	"Lipids and lipid-like molecules"	0.553	"Fatty Acyls"	0.427	"Fatty aldehydes"	0.526	NA	NA	"Fatty aldehydes"	0.526	"Organic compounds; Lipids and lipid-like molecules; Aldehydes; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	254.248	32	0.533	839408636288864640	839408479753240576	839408479753240576	83	NA	83
1	"C15H28O"	"[M + H3N + H]+"	"C15H32NO+"	"Fatty acids"	0.976	"Fatty acyls"	0.968	"Fatty alcohols"	0.947	"Lipids and lipid-like molecules"	0.566	"Fatty Acyls"	0.545	"Fatty alcohols"	0.688	"Long-chain fatty alcohols"	0.586	"Long-chain fatty alcohols"	0.586	"Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	242.248	32	0.535	839408624318320512	839408479799377920	839408479799377920	84	NA	84
1	"C18H30O"	"[M + H]+"	"C18H31O+"	"Fatty acids"	0.989	"Fatty acyls"	0.979	"Fatty aldehydes"	0.556	"Lipids and lipid-like molecules"	0.594	"Fatty Acyls"	0.432	"Fatty aldehydes"	0.544	NA	NA	"Fatty aldehydes"	0.544	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	263.237	32	0.536	839408604265352320	839408479849709568	839408479849709568	85	NA	85
1	"C18H30O"	"[M - H2O + H]+"	"C18H29+"	"Fatty acids"	0.889	"Fatty acyls"	0.794	"Fatty alcohols"	0.348	"Lipids and lipid-like molecules"	0.879	"Fatty Acyls"	0.623	NA	NA	NA	NA	"Fatty Acyls"	0.623	"Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	245.226	32	0.536	839408610862992896	839408479900041216	839408479900041216	86	NA	86
3	"C11H29N5O2"	"[M + H3N + H]+"	"C11H33N6O2+"	"Fatty acids"	0.674	"Fatty acyls"	0.583	"Fatty alcohols"	0.772	"Organic oxygen compounds"	0.993	"Organooxygen compounds"	0.927	"Alcohols and polyols"	0.781	"Secondary alcohols"	0.553	"Secondary alcohols"	0.553	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	281.268	32	0.539	839408605892742400	839408479996510208	839408479996510208	88	NA	88
1	"C18H30O"	"[M + H3N + H]+"	"C18H34NO+"	"Fatty acids"	0.99	"Fatty acyls"	0.974	"Fatty aldehydes"	0.474	"Lipids and lipid-like molecules"	0.646	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.646	"Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	280.264	32	0.539	839409084915823872	839408479946178560	839408479946178560	87	NA	87
1	"C18H30O2"	"[M + H3N + H]+"	"C18H34NO2+"	"Fatty acids"	1	"Fatty Acids and Conjugates"	0.972	"Unsaturated fatty acids"	0.982	"Lipids and lipid-like molecules"	0.988	"Fatty Acyls"	0.984	"Lineolic acids and derivatives"	0.622	NA	NA	"Lineolic acids and derivatives"	0.622	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	296.258	32	0.54	839409204981971328	839408480088784896	839408480088784896	90	NA	90
1	"C18H28O"	"[M + H3N + H]+"	"C18H32NO+"	"Terpenoids"	0.753	"Diterpenoids"	0.49	"Fatty aldehydes"	0.151	"Lipids and lipid-like molecules"	0.827	"Prenol lipids"	0.582	NA	NA	NA	NA	"Prenol lipids"	0.582	"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	278.248	33	0.546	839409237580102400	839408480134922240	839408480134922240	91	NA	91
1	"C18H28O2"	"[M + H3N + H]+"	"C18H32NO2+"	"Fatty acids"	0.998	"Fatty Acids and Conjugates"	0.797	"Unsaturated fatty acids"	0.816	"Lipids and lipid-like molecules"	0.975	"Fatty Acyls"	0.957	"Lineolic acids and derivatives"	0.743	NA	NA	"Lineolic acids and derivatives"	0.743	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	294.242	33	0.555	839408635424837888	839408480269139968	839408480264945664	94	NA	94
1	"C13H22O2"	"[M + H3N + H]+"	"C13H26NO2+"	"Fatty acids"	0.632	"Sesquiterpenoids"	0.411	"Unsaturated fatty acids"	0.174	"Lipids and lipid-like molecules"	0.699	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.699	"Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	228.195	33	0.558	839409187512694912	839408480306888704	839408480306888704	95	NA	95
3	"C46H65NO12"	"[M + Na]+"	"C46H65NNaO12+"	"Polyketides"	0.638	"Macrolides"	0.793	"Spirotetronate macrolides"	0.33	"Lipids and lipid-like molecules"	0.551	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.551	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	846.443	34	0.562	839409099662996736	839408480432717952	839408480432717952	98	NA	98
1	"C9H14O2"	"[M + H3N + H]+"	"C9H18NO2+"	"Fatty acids"	0.632	"Monoterpenoids"	0.341	"Unsaturated fatty acids"	0.391	"Organic acids and derivatives"	0.497	"Carboxylic acids and derivatives"	0.547	"Monocarboxylic acids and derivatives"	0.622	NA	NA	"Monocarboxylic acids and derivatives"	0.622	"Organic compounds; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	172.133	34	0.565	839408599198632960	839408480986366080	839408480986366080	111	NA	111
5	"C19H24N6O4"	"[M + H3N + H]+"	"C19H28N7O4+"	"Amino acids and Peptides"	0.546	"Pseudoalkaloids (transamidation)"	0.505	"Purine alkaloids"	0.358	"Benzenoids"	0.953	"Benzene and substituted derivatives"	0.696	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.696	"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Diazines; Benzene and substituted derivatives; N-substituted imidazoles; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	418.219	34	0.565	839408602772180096	839408480390774912	839408480390774912	97	NA	97
