row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_03_BB_10mM.mzML Peak area,20260424_CVOL_Group_03_IAA_50uM.mzML Peak area,20260424_CVOL_Group_03_Pt_1A_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_1A_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_1B_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_1B_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_2A_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_2A_20m.mzML Peak area,20260424_CVOL_Group_03_Pt_2B_0m.mzML Peak area,20260424_CVOL_Group_03_Pt_2B_20m.mzML Peak area,20260424_CVOL_Group_03_QC_01.mzML Peak area,20260424_CVOL_Group_03_QC_02.mzML Peak area,20260424_CVOL_Group_03_QC_03.mzML Peak area,20260424_CVOL_Group_03_QC_04.mzML Peak area,20260424_CVOL_Group_03_QC_05.mzML Peak area,20260424_CVOL_Group_03_QC_06.mzML Peak area,20260424_CVOL_Group_03_bl.mzML Peak area,20260424_CVOL_Group_03_wt_1A_0m.mzML Peak area,20260424_CVOL_Group_03_wt_1A_20m.mzML Peak area,20260424_CVOL_Group_03_wt_1B_0m.mzML Peak area,20260424_CVOL_Group_03_wt_1B_20m.mzML Peak area,20260424_CVOL_Group_03_wt_2A_0m.mzML Peak area,20260424_CVOL_Group_03_wt_2A_20m.mzML Peak area,20260424_CVOL_Group_03_wt_2B_0m.mzML Peak area,20260424_CVOL_Group_03_wt_2B_20m.mzML Peak area,20260424_CVOL_bk_mapp_05.mzML Peak area,Unnamed: 39
72,469.323042427589,0.59015405,height,,,,,,,,,,,351394980.0,0.0,45308810.0,33931828.0,40077810.0,37357070.0,43319108.0,38425548.0,44554340.0,47704040.0,61191720.0,63367116.0,68778760.0,62758176.0,66604624.0,69028370.0,0.0,28072236.0,34324836.0,23095600.0,36959810.0,48380744.0,52068184.0,54641772.0,40941348.0,0.0,
73,234.020232112512,0.6221065,height,,,,,,,,,,,0.0,0.0,14695369.0,15709268.0,13843956.0,15341851.0,0.0,13897743.0,15055791.0,15047977.0,11637282.0,14080473.0,13200159.0,14272770.0,15203424.0,13603514.0,0.0,18879098.0,16126541.0,17860656.0,16037764.0,13635761.0,14711645.0,12387539.0,12920665.0,0.0,
74,586.4021467572995,0.5909239,height,,,,,,,,,,,120468424.0,0.0,14307696.0,11836541.0,12165775.0,12297604.0,12748814.0,11918390.0,12845808.0,14610348.0,16585257.0,18727140.0,20856688.0,19620448.0,20617608.0,18465504.0,0.0,9442897.0,10759520.0,7060550.0,11833081.0,14355383.0,17211068.0,17229158.0,12768016.0,0.0,
75,165.07575350165612,0.647223,height,,,,,,,,,,,0.0,279625.06,28449124.0,31619546.0,28529478.0,29686640.0,27968294.0,28140286.0,26674010.0,29483746.0,29183254.0,4862193.0,26445748.0,27044722.0,27029102.0,4337000.5,376560.6,28573798.0,29022804.0,25790686.0,29311172.0,24044948.0,25905864.0,25867108.0,25732566.0,0.0,
76,120.09303217880566,0.59179443,height,,,,,,,,,,,4808728.0,0.0,4310607.5,4601179.0,4384589.5,5020655.0,4596925.5,4661032.0,4603062.5,4776751.5,4585074.5,4587151.5,4516646.5,4907401.0,4642287.5,4595692.5,0.0,3759326.0,4186942.8,3883327.8,4422557.0,4598691.0,4533694.0,4682077.5,4371669.0,0.0,
77,590.3427661499252,0.591761,height,,,,,,,,,,,12801674.0,0.0,4134195.8,2999083.2,3234433.0,3396848.0,3563807.5,3159412.5,3403142.2,4214604.5,4462636.0,4582678.5,5388585.5,4684375.0,5617128.0,5146561.5,0.0,2288100.0,3054593.5,1900803.6,3220252.0,3928279.5,4247981.0,3936306.5,3445653.0,0.0,
78,703.4812070573649,0.592127,height,,,,,,,,,,,27871076.0,0.0,3522954.5,3082682.5,2692664.8,2797859.0,3026039.0,2979059.8,3121792.8,3765740.0,4121950.0,4760505.0,4698794.5,5342925.5,5197837.5,4145278.5,0.0,2242551.0,2878211.5,1737314.9,2777451.5,3848633.8,4137878.5,4827274.5,3350079.2,0.0,
79,707.4218328423293,0.59292614,height,,,,,,,,,,,9077350.0,0.0,1916012.0,1824073.4,1843751.4,2089632.9,1745122.4,1902764.8,1729134.8,2167665.0,2298059.2,2549108.5,2899983.5,2860152.0,3179620.0,2767824.2,0.0,1386538.4,1502527.8,945201.75,1576215.1,1964690.1,2268247.0,2444702.8,1691495.2,0.0,
80,236.16785526203347,0.5857786,height,,,,,,,,,,,274586780.0,0.0,176569470.0,160485740.0,161524160.0,161743060.0,177433400.0,158079760.0,159456480.0,183896270.0,223341620.0,221222020.0,238001010.0,234254480.0,252173230.0,250666340.0,0.0,116371930.0,173624460.0,98853976.0,145236720.0,155372350.0,163454980.0,178048460.0,151500900.0,0.0,
81,120.09063994535664,0.59496385,height,,,,,,,,,,,17260682.0,0.0,16134907.0,15948023.0,15732844.0,15816760.0,16405806.0,15341596.0,16223841.0,16193847.0,15784740.0,16211007.0,16386535.0,16000533.0,17153176.0,16377885.0,0.0,13561160.0,15429172.0,13503401.0,15205333.0,16207008.0,15860893.0,15835998.0,15876756.0,0.0,
82,820.5597293851561,0.59577614,height,,,,,,,,,,,7511341.5,0.0,847106.25,771624.3,666277.3,853246.6,748307.2,883196.2,760678.2,967584.2,941944.5,1232699.9,1311094.1,1613318.5,1403701.0,1248468.8,0.0,547004.5,648506.3,483360.47,680375.1,1004529.2,1120849.2,1491434.4,801376.44,0.0,
83,824.5008784272976,0.59692705,height,,,,,,,,,,,6202944.0,0.0,1180492.9,1142750.5,1189575.0,1206526.6,1201979.5,1195239.2,1202065.4,1329212.6,1537881.5,1767568.2,1784335.5,1968416.1,1752983.6,1719885.4,0.0,838437.3,1279156.8,794187.4,1005212.8,1522238.5,1500500.2,1629841.9,1503662.5,0.0,
84,236.0554767858862,0.5958306,height,,,,,,,,,,,5716327.0,0.0,5422342.0,3534950.2,0.0,593420.75,4841609.0,0.0,0.0,4562501.0,5005281.0,5479368.0,8078177.0,4777360.5,0.0,0.0,0.0,3151791.5,0.0,0.0,3088211.2,0.0,4049939.5,3689953.8,0.0,0.0,
85,937.6379355457816,0.59652686,height,,,,,,,,,,,4866618.0,0.0,594979.4,358917.94,0.0,498071.5,0.0,0.0,572580.7,601514.3,835639.2,889136.6,944123.7,974107.9,1087874.8,910441.9,0.0,0.0,0.0,0.0,407243.12,690290.94,853282.75,891273.5,831807.3,0.0,
86,234.02023430761403,0.6319538,height,,,,,,,,,,,0.0,0.0,14548837.0,15212851.0,14407069.0,14598008.0,14230677.0,13887614.0,14472322.0,13757856.0,14398607.0,14168036.0,13550748.0,13601686.0,14380235.0,13830547.0,0.0,17871448.0,15869546.0,19272560.0,15807870.0,14021614.0,13684942.0,11772876.0,12402445.0,0.0,
87,434.16245169667286,0.6395921,height,,,,,,,,,,,0.0,0.0,53628250.0,49742384.0,46903800.0,39887544.0,53250676.0,45585220.0,49945220.0,47659750.0,54271390.0,54563720.0,49323740.0,50044604.0,54030800.0,55427460.0,0.0,39338556.0,50608868.0,38550464.0,48167476.0,39900404.0,44242780.0,45510710.0,39540260.0,0.0,
88,236.06201651185836,0.6090964,height,,,,,,,,,,,4721116.5,0.0,0.0,0.0,0.0,1549197.5,2684308.2,3561532.5,0.0,0.0,5066767.5,6186504.0,0.0,4631430.0,5953571.5,8287105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856965.8,0.0,
89,391.1200824649821,0.6445204,height,,,,,,,,,,,0.0,0.0,18860892.0,18186144.0,18283506.0,15634956.0,18367372.0,15968146.0,17993432.0,17189000.0,16889290.0,16979438.0,15345895.0,15430722.0,16336808.0,16851104.0,0.0,18370756.0,18419256.0,20505404.0,17087674.0,12694280.0,11527832.0,13586278.0,13274587.0,0.0,
90,189.0733937884527,0.64589584,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875631.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
91,196.06383801729592,0.6581376,height,,,,,,,,,,,0.0,0.0,140020370.0,134640690.0,137100700.0,141785180.0,135886270.0,125310370.0,131141900.0,131516320.0,133167190.0,124088070.0,122032890.0,114693090.0,119162590.0,129058680.0,0.0,150222880.0,138097250.0,149595680.0,140486580.0,109968184.0,107041860.0,119112660.0,116420720.0,0.0,
92,134.95625666684353,0.6617286,height,,,,,,,,,,,0.0,882227.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
93,137.00173427988,0.6617286,height,,,,,,,,,,,0.0,10118420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
94,144.98800036602915,0.6617286,height,,,,,,,,,,,0.0,10641319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
95,145.98866941527808,0.6617286,height,,,,,,,,,,,0.0,2152848.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
96,146.0069097778332,0.6617286,height,,,,,,,,,,,0.0,15210911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
97,155.4923431658378,0.6617286,height,,,,,,,,,,,0.0,2979167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
98,155.99120202922288,0.6617286,height,,,,,,,,,,,0.0,2107107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
99,157.03519756956277,0.6617286,height,,,,,,,,,,,0.0,43821170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,158.03456351031454,0.6617286,height,,,,,,,,,,,0.0,741563.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101,158.0384459232784,0.6617286,height,,,,,,,,,,,0.0,2008180.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102,159.03092629058614,0.6617286,height,,,,,,,,,,,0.0,4603727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103,167.48672840887858,0.6617286,height,,,,,,,,,,,0.0,7981601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
104,176.00866803098552,0.6617286,height,,,,,,,,,,,0.0,3190441.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
105,178.94600415776534,0.6617286,height,,,,,,,,,,,0.0,2329137.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
106,195.9487979898979,0.6617286,height,,,,,,,,,,,0.0,3117645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
107,217.0144505636924,0.6617286,height,,,,,,,,,,,0.0,3124670.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
108,223.94364553531324,0.6617286,height,,,,,,,,,,,0.0,3222837.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
109,225.01001315021304,0.6617286,height,,,,,,,,,,,0.0,2113343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
110,240.9875261621193,0.6617286,height,,,,,,,,,,,0.0,4821890.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111,245.9677600756125,0.6617286,height,,,,,,,,,,,0.0,1497616.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
112,256.959964218535,0.6617286,height,,,,,,,,,,,0.0,7694784.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
113,259.9581304386841,0.6617286,height,,,,,,,,,,,0.0,3279279.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114,264.9678319405041,0.6617286,height,,,,,,,,,,,0.0,2293220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115,273.9626118287737,0.6617286,height,,,,,,,,,,,0.0,8917292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
116,301.95752554238345,0.6617286,height,,,,,,,,,,,0.0,6809660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
117,477.2046516784346,0.6200036,height,,,,,,,,,,,16409455.0,0.0,18566882.0,14380749.0,13379567.0,0.0,0.0,0.0,18427358.0,14644285.0,16560130.0,17139478.0,15302714.0,15255705.0,17151726.0,17305678.0,0.0,9552496.0,19643820.0,12310678.0,15413390.0,20431078.0,18867478.0,16015275.0,0.0,0.0,
118,129.05473499214722,0.66367644,height,,,,,,,,,,,0.0,0.0,22150694.0,23664366.0,22268308.0,23433178.0,21512598.0,20298042.0,21541172.0,21558472.0,22641710.0,22619572.0,21263028.0,21800206.0,21055592.0,23505870.0,292030.12,22375696.0,22877888.0,19527932.0,22289178.0,17672432.0,19378780.0,19583698.0,19196266.0,0.0,
119,165.07578529720163,0.66440374,height,,,,,,,,,,,0.0,0.0,28268236.0,30137748.0,28148852.0,29514092.0,27749240.0,25683992.0,27149998.0,27599042.0,29542900.0,28873908.0,27668688.0,27376776.0,26721468.0,30345578.0,398737.22,27928728.0,28905324.0,25799158.0,28048172.0,23046428.0,24928538.0,25065002.0,24674748.0,0.0,
120,147.06517844411806,0.66485304,height,,,,,,,,,,,0.0,0.0,18286688.0,19494514.0,18264826.0,19531934.0,17731208.0,16454068.0,17596266.0,17630030.0,18883428.0,18227960.0,18243176.0,17915432.0,17936576.0,19392958.0,227191.23,18693108.0,19286748.0,16911376.0,18212388.0,14746798.0,16079424.0,15691347.0,16486442.0,0.0,
121,144.95679130898205,0.7259607,height,,,,,,,,,,,0.0,713965.94,0.0,0.0,245086.38,276407.66,260619.86,275000.66,269154.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917503.2,450875.6,277094.88,506045.22,0.0,337513.0,0.0,341341.5,314415.8,799552.9,
122,183.08637462476284,0.66604686,height,,,,,,,,,,,0.0,0.0,77174790.0,80877460.0,77100550.0,82200270.0,73494430.0,69813144.0,75727976.0,75576584.0,79181350.0,77492010.0,75699840.0,73696570.0,72313800.0,81181930.0,1225348.4,74216670.0,79687550.0,68825260.0,75993920.0,64198628.0,67031004.0,67868984.0,66305892.0,0.0,
123,218.0457132612454,0.67075926,height,,,,,,,,,,,0.0,0.0,6232533.5,5765250.0,5325127.5,6326877.0,5107714.0,4937177.5,5210005.5,5454451.0,5045636.0,4574292.0,4820389.5,4648366.5,5008183.5,5640677.0,0.0,5837964.0,5239645.5,6595184.0,5770448.0,4353060.5,4537979.0,4469388.0,4492979.5,0.0,
124,321.10900362254074,0.7035955,height,,,,,,,,,,,0.0,0.0,3312113.0,3241098.5,3481008.2,3606123.2,3670221.8,3411068.2,3754010.0,4543188.5,5614825.5,6110726.5,6470967.0,6757711.5,0.0,5912084.0,0.0,2389395.5,3252091.2,2181656.0,3375379.5,3333570.0,3626875.5,4385005.0,3827427.5,0.0,
125,234.2729846416268,0.62655145,height,,,,,,,,,,,5095362.0,0.0,3161899.0,0.0,0.0,5539181.0,2554388.5,0.0,0.0,0.0,5740166.0,0.0,0.0,0.0,6289515.5,1348664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350120.2,589856.06,0.0,
126,154.99344746804803,0.67194104,height,,,,,,,,,,,0.0,4094599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
127,299.5878406687294,0.6747677,height,,,,,,,,,,,0.0,0.0,12056544.0,12383988.0,11231481.0,13258909.0,9888541.0,10977742.0,11476780.0,12459221.0,13516035.0,13556062.0,13625267.0,12733256.0,14069797.0,15180314.0,0.0,10000977.0,11569837.0,9899705.0,12672236.0,9021245.0,10342708.0,10643301.0,10951252.0,0.0,
128,193.16286346836412,0.68361634,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994841.8,1097863.4,803310.44,946184.06,829594.06,1018612.25,2725150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129,214.14139014437623,0.67685604,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934980.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,174.1488116890812,0.68345934,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646623.8,0.0,739030.8,792522.2,560928.0,643719.8,2257621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,515.1609688687219,0.6239647,height,,,,,,,,,,,1832378.6,0.0,949750.8,1098331.4,710217.44,1022973.44,769883.06,0.0,882615.5,856715.9,741260.7,0.0,998360.75,0.0,1274212.6,0.0,0.0,0.0,1089194.1,1052769.9,0.0,0.0,486006.2,0.0,1052800.8,0.0,
132,192.15953215333576,0.684917,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7913354.5,8300908.5,8846298.0,8733670.0,8545174.0,9043968.0,27685936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,239.10548908908143,0.6601657,height,,,,,,,,,,,167543840.0,0.0,141209140.0,132861096.0,129281570.0,131610810.0,133757360.0,139348180.0,133310570.0,139992420.0,150747000.0,145098500.0,148026130.0,144544350.0,148031550.0,161012900.0,0.0,118138020.0,130573460.0,109231560.0,131067210.0,124135540.0,136861220.0,144678610.0,134021976.0,0.0,
134,389.1233465778605,0.7100109,height,,,,,,,,,,,0.0,0.0,3365408.5,3534868.8,3823214.0,3779538.2,3616284.0,3673504.8,4056401.8,3701276.5,2996746.2,2952080.5,2918152.8,3141821.0,2914857.2,2743412.8,0.0,3534309.2,3791556.5,3238253.0,3832172.8,3304124.2,3190082.8,3177514.5,3148784.5,0.0,
135,194.07119387807123,0.71408147,height,,,,,,,,,,,0.0,0.0,3729475.5,3933313.2,4109406.0,4092774.2,3893586.0,3713778.2,4081664.8,4202374.5,4524487.5,4719872.5,4595645.0,4536111.5,0.0,5038183.0,0.0,3841771.5,4343729.5,3337055.5,4124160.0,3604682.2,3469637.0,3602200.5,3582252.5,0.0,
136,293.0991931128465,0.69978994,height,,,,,,,,,,,0.0,0.0,16299904.0,17564276.0,18010908.0,17992636.0,16613004.0,16933434.0,17323732.0,19509904.0,22012094.0,22682854.0,24248906.0,24310730.0,23689662.0,21641434.0,0.0,13499505.0,17813904.0,12446625.0,19507026.0,15021019.0,16111598.0,16641043.0,15303038.0,0.0,
137,211.04621720149223,0.7208251,height,,,,,,,,,,,0.0,0.0,5012806.5,4638372.0,5076601.0,4895279.0,4887982.5,4671067.0,5419103.5,4796771.0,5401946.0,4738310.0,4876952.0,4926525.0,5181891.0,4948197.5,0.0,5026725.0,5247213.5,4797702.5,5026590.5,4571412.0,4234685.0,4573238.0,4193202.8,0.0,
138,210.046040846898,0.7185274,height,,,,,,,,,,,0.0,0.0,3711323.0,3080007.0,3784309.2,3371649.5,3295966.0,3413545.2,4068511.5,3452270.2,3169151.5,2908883.8,3251775.2,3143027.2,3474569.0,3276424.5,0.0,3434775.0,3647135.5,3537577.5,3732510.8,3028549.2,2971118.0,3252280.5,2926764.5,0.0,
139,205.0683302567659,0.6991434,height,,,,,,,,,,,0.0,0.0,44443684.0,41582920.0,44534480.0,44945376.0,41187110.0,40877090.0,44760724.0,44296264.0,44583084.0,44379436.0,44834344.0,47807810.0,44550160.0,44970936.0,272950.03,0.0,41903876.0,38992484.0,45225600.0,36818556.0,36573876.0,36890190.0,38392410.0,0.0,
140,418.07682571688,0.7190717,height,,,,,,,,,,,0.0,0.0,18291736.0,18747760.0,20007948.0,19539622.0,19642938.0,18668242.0,21356550.0,20276772.0,17799260.0,19526486.0,18589992.0,18527694.0,19332860.0,19059828.0,0.0,19058460.0,20049124.0,17392544.0,20895156.0,16591784.0,16033872.0,17351080.0,16153554.0,0.0,
141,202.05986410128497,0.72212464,height,,,,,,,,,,,0.0,0.0,16489187.0,16538151.0,17754546.0,18959714.0,17173814.0,17024530.0,19600198.0,19677474.0,23610152.0,21995972.0,24312620.0,24122954.0,24818166.0,24921214.0,0.0,15636305.0,18535390.0,14139053.0,19252418.0,15537302.0,16181380.0,17157994.0,16765204.0,0.0,
142,277.0618252732928,0.67195284,height,,,,,,,,,,,12199466.0,0.0,4135200.8,5765143.0,5561713.5,0.0,0.0,0.0,3645646.8,5309122.0,6602646.0,7418073.5,6898466.5,7398361.5,7242254.5,7137199.5,0.0,1901399.6,3743911.2,1646177.5,3658089.2,2710947.2,0.0,6257912.5,5256589.5,0.0,
143,321.1090164073584,0.7099607,height,,,,,,,,,,,0.0,0.0,3597203.0,3241098.5,3479710.8,3548298.0,3700127.5,3203865.5,3700808.2,3963186.2,5539250.5,6110726.5,6581026.5,6555714.0,6442728.0,6602130.0,0.0,2389395.5,3268405.2,2181656.0,3375379.5,3333570.0,3626875.5,3842076.8,3827427.5,0.0,
144,292.01724015637416,0.75135845,height,,,,,,,,,,,1138058.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
145,162.97362487671728,0.7560113,height,,,,,,,,,,,0.0,2152320.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,194.07120399381947,0.7177292,height,,,,,,,,,,,0.0,0.0,3523105.5,4031280.0,4118749.2,4212050.5,4061355.5,3564105.2,4033853.5,4852991.5,4283206.5,4238600.0,4378127.5,4837213.0,4629919.5,4754768.0,0.0,3792004.0,4433632.0,3311453.0,4368510.5,3942519.0,3619582.2,3910685.0,3806598.5,0.0,
147,315.0173086287759,0.79496807,height,,,,,,,,,,,1038424.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240553.8,0.0,0.0,284287.7,258835.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
148,449.1178225410068,0.7920376,height,,,,,,,,,,,0.0,0.0,1698711.8,1670129.5,1679307.8,1769943.5,1529451.6,1671781.8,1606947.6,1714430.2,2006045.4,1997196.2,2123724.5,1991569.6,2149279.8,1968948.5,0.0,1516872.9,1769802.6,1382859.1,1628903.1,1443337.2,1490018.6,1607386.8,1565357.4,0.0,
149,277.0532303472447,0.78209984,height,,,,,,,,,,,1770696.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,293.025480878894,0.78209984,height,,,,,,,,,,,1092647.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
151,389.1233277825696,0.7341284,height,,,,,,,,,,,0.0,0.0,3463267.0,3403297.8,3769816.5,3736602.5,3577479.8,3380721.5,0.0,4076915.8,2831359.0,2705371.5,2972968.5,2766006.5,2808109.2,2867117.8,0.0,3076627.2,3878335.2,3551863.0,3166939.5,2930707.5,3185144.5,3281437.0,3433374.0,0.0,
152,211.0462436186079,0.7406946,height,,,,,,,,,,,0.0,0.0,4854842.0,4685519.0,5227855.5,4977619.0,5025610.5,4731523.5,5621028.0,5278317.0,5040863.0,4791526.5,4947547.5,4973068.5,4944615.0,5022597.0,0.0,4942333.0,5401795.0,4908897.0,0.0,4445588.5,4556540.5,4893588.0,4387726.0,0.0,
153,261.0878924359206,0.7449393,height,,,,,,,,,,,2277127.8,0.0,1388217.6,1237915.4,1404685.5,1334675.1,1488563.2,1301737.0,0.0,1432520.2,1646016.5,0.0,1934008.4,1965197.0,1911766.1,1892994.2,0.0,1063272.4,1339519.2,996532.94,1219559.5,0.0,1314865.4,0.0,1430271.8,0.0,
154,210.04605884042857,0.741085,height,,,,,,,,,,,0.0,0.0,3397531.2,3105815.2,3857416.2,3476207.2,3312281.5,3444586.8,4348123.5,3737270.5,3112415.0,2908883.8,3078171.2,3127212.8,3251225.8,3280069.5,0.0,3225192.5,3695733.2,1472020.5,3535528.8,3064728.0,2988732.2,3626651.2,2951320.8,0.0,
