"feature_id_full","feature_id","feature_mz","feature_rt","Pt_0m_vs_Pt_20m_p_value","Pt_0m_vs_wt_0m_p_value","Pt_0m_vs_wt_20m_p_value","Pt_20m_vs_wt_0m_p_value","Pt_20m_vs_wt_20m_p_value","wt_0m_vs_wt_20m_p_value","Pt_0m_vs_Pt_20m_p_value_minus_log10","Pt_0m_vs_wt_0m_p_value_minus_log10","Pt_0m_vs_wt_20m_p_value_minus_log10","Pt_20m_vs_wt_0m_p_value_minus_log10","Pt_20m_vs_wt_20m_p_value_minus_log10","wt_0m_vs_wt_20m_p_value_minus_log10","wt_0m_vs_wt_20m_fold_change","Pt_20m_vs_wt_20m_fold_change","Pt_0m_vs_wt_20m_fold_change","Pt_20m_vs_wt_0m_fold_change","Pt_0m_vs_wt_0m_fold_change","Pt_0m_vs_Pt_20m_fold_change","wt_0m_vs_wt_20m_fold_change_log2","Pt_20m_vs_wt_20m_fold_change_log2","Pt_0m_vs_wt_20m_fold_change_log2","Pt_20m_vs_wt_0m_fold_change_log2","Pt_0m_vs_wt_0m_fold_change_log2","Pt_0m_vs_Pt_20m_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"535_257.15_5.8",535,257.147135465574,5.7628684,0.998866971986099,0.0250153491890254,0.999984105668793,0.0194260979639649,0.997848725455116,0.0265820854393969,0.000492346788331888,1.60179343042565,6.90287519502143e-06,1.71161442548893,0.000935293061077671,1.57541095043263,1.29978934467401,0.987763918903429,0.997604600693131,0.759941542028231,0.767512524072379,1.00996258478506,0.378277826315194,-0.0177618240549876,-0.00345997636987942,-0.396039650370182,-0.381737802685073,0.0143018476851082,"Amino acids and Peptides","Small peptides","Aminoacids","N-(D-ribulosyl)-cadaverine",NA,NA,"C(CCN)CCNCC(=O)C(C(CO)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H22N2O4/c11-4-2-1-3-5-12-6-8(14)10(16)9(15)7-13/h9-10,12-13,15-16H,1-7,11H2","BZKXSLSRJJQPEX"
"230_394.23_2.1",230,394.233500760459,2.1378696,0.999065967998049,0.0493099305373594,0.592034788795573,0.0622135724950555,0.670802200976746,0.366410130571418,0.000405834505094325,1.30706560925679,0.227652772773634,1.20611485941377,0.17340552109504,0.436032527388348,1.20537083028284,0.896992565520546,0.886204856703212,0.744163159573114,0.735213458330715,0.987973469087703,0.269477057414965,-0.156832067079603,-0.174287861583658,-0.426309124494567,-0.443764918998623,-0.0174557945040559,"Fatty acids","Fatty amides","Aminoacids","6-[4-(7-carboxylato-6-hydroxyheptyl)cyclohexyl]-3-hydroxy-2-methylpiperidin-1-ium",NA,"C/C=C(\C)C(=O)OC1CC2C(O)C(OC(=O)CC)C(C1)N2C","CC1C(CCC(N1)C2CCC(CC2)CCCCCC(CC(=O)O)O)O",NA,NA,NA,NA,"HGOLJZZEGFBRMR","InChI=1S/C16H25NO5/c1-5-9(3)16(20)21-10-7-11-14(19)15(22-13(18)6-2)12(8-10)17(11)4/h5,10-12,14-15,19H,6-8H2,1-4H3/b9-5+","HGOLJZZEGFBRMR-WEVVVXLNSA-N","InChI=1S/C20H37NO4/c1-14-19(23)12-11-18(21-14)16-9-7-15(8-10-16)5-3-2-4-6-17(22)13-20(24)25/h14-19,21-23H,2-13H2,1H3,(H,24,25)","LCYHJMKSXUPWHT"
"511_196.06_5.1",511,196.063885888391,5.141709,0.999220578927643,0.0197808917710617,0.548235741206247,0.0247242273526235,0.62209772728217,0.194048569387065,0.000338630255731983,1.70375413323828,0.261032654855134,1.60687727148954,0.20614138526819,0.712089554725531,1.23576192425189,0.90155801407632,0.892452495271156,0.729556394628444,0.722188050753731,0.989900240846405,0.305400827558872,-0.149507764708096,-0.164152717522347,-0.454908592266967,-0.469553545081219,-0.0146449528142517,NA,NA,NA,NA,"C1COCCN1CCS(=O)(=O)O",NA,NA,"InChI=1S/C6H13NO4S/c8-12(9,10)6-3-7-1-4-11-5-2-7/h1-6H2,(H,8,9,10)",NA,"SXGZJKUKBWWHRA-UHFFFAOYSA-N","SXGZJKUKBWWHRA",NA,NA,NA,NA,NA
"679_781.25_6.7",679,781.24976842407,6.668681,0.999247179634883,0.00866171762549839,0.997278727280668,0.0069640961190599,0.999880901295689,0.00619318033688776,0.000327068857936034,2.06239597850121,0.00118344469495282,2.15713524334316,5.17269904538838e-05,2.20808627374871,0.664431274231137,0.991835285188962,0.977059537569191,1.49275827862963,1.47052009058397,0.985102619517155,-0.589808113525227,-0.0118275438033533,-0.033481618733872,0.577980569721874,0.556326494791355,-0.0216540749305188,"Amino acids and Peptides","Oligopeptides","Linear peptides","[5-(acetyloxy)-15-cyano-22-hydroxy-21-methoxy-6,20,24-trimethyl-3-sulfanyl-8,10-dioxa-14,24-diazahexacyclo[14.7.1.0²,¹⁴.0⁴,¹².0⁷,¹¹.0¹⁸,²³]tetracosa-4,6,11,18,20,22-hexaen-13-yl]methyl 6-hydroxy-7-methoxy-1,2,3,4-tetrahydroisoquinoline-1-carboxylate",NA,NA,"CC1=CC2=C(C3C4C(C5=C(C(=C6C(=C5C(N4C(C(C2)N3C)C#N)COC(=O)C7C8=CC(=C(C=C8CCN7)O)OC)OCO6)C)OC(=O)C)S)C(=C1OC)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C39H42N4O10S/c1-16-9-20-10-22-23(13-40)43-24(14-50-39(47)30-21-12-26(48-5)25(45)11-19(21)7-8-41-30)28-29(35(53-18(3)44)17(2)36-37(28)52-15-51-36)38(54)32(43)31(42(22)4)27(20)33(46)34(16)49-6/h9,11-12,22-24,30-32,38,41,45-46,54H,7-8,10,14-15H2,1-6H3","YMAUZYADYYYPHZ"
"656_997.37_6.6",656,997.366465452436,6.6242976,0.999289986637905,0.0611809604886427,0.991126687844683,0.0494880726414388,0.975251625431056,0.0996674299032311,0.00030846440512308,1.21338370924668,0.00387082955574753,1.30549945985801,0.0108833171862297,1.00144674062775,0.751914059214092,1.05611523126102,1.03869224160083,1.40456907051969,1.38139755318112,0.983502756948793,-0.411360317866023,0.0787672537297,0.0547682555055497,0.490127571595723,0.466128573371573,-0.0239989982241503,"Amino acids and Peptides","Oligopeptides","Linear peptides","H-Met-Asp-Trp-Asn-Met-His-Ala-Ala-OH",NA,NA,"CC(C(=O)NC(C)C(=O)O)NC(=O)C(CC1=CN=CN1)NC(=O)C(CCSC)NC(=O)C(CC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H58N12O12S2/c1-20(34(57)48-21(2)41(64)65)47-37(60)29(14-23-18-44-19-46-23)52-36(59)27(10-12-67-4)49-39(62)30(15-32(43)54)53-38(61)28(13-22-17-45-26-8-6-5-7-24(22)26)51-40(63)31(16-33(55)56)50-35(58)25(42)9-11-66-3/h5-8,17-21,25,27-31,45H,9-16,42H2,1-4H3,(H2,43,54)(H,44,46)(H,47,60)(H,48,57)(H,49,62)(H,50,58)(H,51,63)(H,52,59)(H,53,61)(H,55,56)(H,64,65)","WAZHUIVKKDBLRB"
"702_367.12_6.9",702,367.121277322505,6.894228,0.999591206285196,0.0594103168499465,0.933610443081879,0.0498019064449565,0.898505644122917,0.157428425299335,0.000177573152443947,1.22613813141701,0.0298342990498026,1.30275403188532,0.046479190448453,0.80291684862195,1.25221873834599,0.942456835010963,0.950571517285379,0.752629557561018,0.759109801008849,1.00861013679669,0.324486595148482,-0.0855015511391538,-0.0731329211944751,-0.409988146287635,-0.397619516342957,0.0123686299446787,NA,NA,NA,NA,NA,"COc1ccc([C@@H]2COc3cc(O)ccc3[C@H]2O)c(O)c1",NA,NA,NA,NA,NA,"YZBBUYKPTHDZHF","InChI=1S/C16H16O5/c1-20-10-3-5-11(14(18)7-10)13-8-21-15-6-9(17)2-4-12(15)16(13)19/h2-7,13,16-19H,8H2,1H3/t13-,16+/m0/s1","YZBBUYKPTHDZHF-XJKSGUPXSA-N",NA,NA
"239_394.23_2.2",239,394.233507307402,2.1820676,0.999723643477816,0.00608143038075848,0.346277067123446,0.00710390560541652,0.389038065642813,0.122566866876737,0.000120036699849221,2.21599426062704,0.460576269500299,2.14850281796694,0.41000790281357,0.911626915440485,1.24442807329927,0.882543495889953,0.876930669551378,0.709196067515678,0.704685701300864,0.993640170297879,0.315482846395087,-0.180260711961483,-0.189465307688529,-0.49574355835657,-0.504948154083615,-0.00920459572704577,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","Unk-Ala(tBu)-Ala((S)-2-oxopyrrolidin-3-yl)-MeOH",NA,"C/C=C(\C)C(=O)OC1CC2C(O)C(OC(=O)CC)C(C1)N2C","CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CO)NC(=O)C2CCCO2",NA,NA,NA,NA,"HGOLJZZEGFBRMR","InChI=1S/C16H25NO5/c1-5-9(3)16(20)21-10-7-11-14(19)15(22-13(18)6-2)12(8-10)17(11)4/h5,10-12,14-15,19H,6-8H2,1-4H3/b9-5+","HGOLJZZEGFBRMR-WEVVVXLNSA-N","InChI=1S/C20H33N3O6/c1-20(2,3)10-14(23-19(28)16-5-4-8-29-16)18(27)22-13(15(25)11-24)9-12-6-7-21-17(12)26/h12-14,16,24H,4-11H2,1-3H3,(H,21,26)(H,22,27)(H,23,28)","PFJSVGDZMGOTSD"
"529_528.32_5.7",529,528.316104007711,5.7040253,0.999872936285746,0.0180076657877039,0.766796096962956,0.0159452939389452,0.728694110113996,0.0966630969511962,5.51865761306044e-05,1.74454257819761,0.115320106372698,1.79736747047024,0.13745474077482,1.01473929478301,1.32170869930975,0.910461559686143,0.915919596738714,0.688851908262102,0.692981439266492,1.00599480230055,0.402404246157523,-0.13532998797727,-0.126707136824474,-0.537734234134794,-0.529111382981998,0.0086228511527961,"Amino acids and Peptides","Oligopeptides","Tripeptides","(2S)-N-(3-amino-1-cyclobutyl-2,3-dioxopropyl)-3-[(2S)-2-(tert-butylcarbamoylamino)-3,3-dimethylbutanoyl]-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide",NA,NA,"CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(C3CCC3)C(=O)C(=O)N)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H43N5O5/c1-24(2,3)19(29-23(36)30-25(4,5)6)22(35)31-12-14-15(26(14,7)8)17(31)21(34)28-16(13-10-9-11-13)18(32)20(27)33/h13-17,19H,9-12H2,1-8H3,(H2,27,33)(H,28,34)(H2,29,30,36)","LIVZWBUJKWXSLM"
"185_283.17_1.2",185,283.165107010919,1.2106836,0.999883050691549,0.0432060415050525,0.480873210976113,0.0485627902262713,0.518467012025206,0.425596154769489,5.07934095076088e-05,1.36445552149862,0.317969416416134,1.31369636836896,0.285278870810488,0.371002304514551,1.17314058057432,0.883709737279086,0.878808243701824,0.75328545607591,0.749107360408243,0.99445350280698,0.230375905732157,-0.178355514131971,-0.186379691794405,-0.408731419864128,-0.416755597526563,-0.00802417766243458,"Fatty acids","Fatty amides","Piperidine alkaloids","2-cyclohexa-1,4-dien-1-yl-2-[[(E)-4-ethoxy-4-oxobut-2-en-2-yl]amino]acetic acid",NA,"NCCCCNC(=O)C=Cc1ccc(O)c(O)c1","CCOC(=O)C=C(C)NC(C1=CCC=CC1)C(=O)O",NA,NA,NA,NA,"KTZNZCYTXQYEHT","InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)","KTZNZCYTXQYEHT-UHFFFAOYSA-N","InChI=1S/C14H19NO4/c1-3-19-12(16)9-10(2)15-13(14(17)18)11-7-5-4-6-8-11/h4-5,8-9,13,15H,3,6-7H2,1-2H3,(H,17,18)","VJKNZMGRRRECHM"
"528_417.25_5.6",528,417.247228667274,5.5817213,0.999901178430413,0.00941150233277332,0.460419377019592,0.0105184691775516,0.495327225261336,0.127377207220848,4.29197830999241e-05,2.02634104578041,0.33684640711957,1.9780474613342,0.30510780071567,0.894908277368014,1.23981231425834,0.89593875495055,0.891850941727537,0.722640632494851,0.719343509877177,0.995437396584951,0.310121738529198,-0.158527979735131,-0.165125487432546,-0.468649718264329,-0.475247225961743,-0.00659750769741463,"Amino acids and Peptides","Small peptides","Dipeptides","1,6-Bis(cyclohexyloximinocarbonyl)hexane",NA,NA,"C1CCC(=NOC(=O)NCCCCCCNC(=O)ON=C2CCCCC2)CC1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H34N4O4/c25-19(27-23-17-11-5-3-6-12-17)21-15-9-1-2-10-16-22-20(26)28-24-18-13-7-4-8-14-18/h1-16H2,(H,21,25)(H,22,26)","RXSVYGIGWRDVQC"
"148_154.09_0.8",148,154.086246731928,0.8012114,0.999967845336351,0.0511905069839347,0.610718295466494,0.0474546535443537,0.585158075783826,0.361508998059031,1.39648175086303e-05,1.29081056923399,0.214159069522513,1.32372119294084,0.232726796880241,0.441880888525048,1.176945993821,0.897940419081298,0.901065189150212,0.76294105574556,0.765596037439979,1.00347993029661,0.235048121366826,-0.155308373693356,-0.15029661075575,-0.390356495060182,-0.385344732122575,0.0050117629376064,"Terpenoids","Sesquiterpenoids","4-pyrone derivatives","3-(5-methylfuran-2-yl)prop-2-enal",NA,"COC(=O)c1ccccc1|COc1ccc(C=O)cc1|Cc1ccccc1C(=O)O","CC1=CC=C(O1)C=CC=O",NA,NA,NA,NA,"QPJVMBTYPHYUOC|ZRSNZINYAWTAHE|ZWLPBLYKEWSWPD","InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3|InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3|InChI=1S/C8H8O2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3,(H,9,10)","QPJVMBTYPHYUOC-UHFFFAOYSA-N|ZRSNZINYAWTAHE-UHFFFAOYSA-N|ZWLPBLYKEWSWPD-UHFFFAOYSA-N","InChI=1S/C8H8O2/c1-7-4-5-8(10-7)3-2-6-9/h2-6H,1H3","XYYLGSWUPMPWLD"
"704_362.17_6.9",704,362.16654144412,6.894748,0.99997039885631,0.0428261346100896,0.929186066910032,0.0397661480014474,0.915064729611308,0.118803447278271,1.28558036365811e-05,1.36829112227083,0.0318973110429778,1.40048647546453,0.0385481838366078,0.925170957400198,1.28485130209847,0.944919543451898,0.948372768516343,0.735431050977352,0.738118696667406,1.00365451756012,0.361601403669465,-0.0817366006906563,-0.0764738568781331,-0.443338004360121,-0.438075260547598,0.00526274381252307,"Carbohydrates","Nucleosides","Purine nucleosides","7-propyl-9-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purine-2,6,8-trione",NA,NA,"CCCN1C2=C(NC(=O)NC2=O)N(C1=O)CC(C(C(CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H20N4O7/c1-2-3-16-8-10(14-12(23)15-11(8)22)17(13(16)24)4-6(19)9(21)7(20)5-18/h6-7,9,18-21H,2-5H2,1H3,(H2,14,15,22,23)","VJQJDBABJHUNLH"
"470_259_5",470,258.998176516778,4.965353,0.999992349510516,0.0203031797219095,0.560512706051762,0.0193582475896202,0.544884687333394,0.192138839557692,3.32257807646559e-06,1.6924359410258,0.251414538099121,1.71313395986877,0.263695396720691,0.716384836592682,1.30039700708952,0.872522614734026,0.874749770015366,0.670966335647648,0.672679008984481,1.0025525473423,0.378952140730208,-0.196735570164715,-0.193057714728022,-0.575687710894924,-0.57200985545823,0.0036778554366933,"Fatty acids","Fatty acyls","Simple phenolic acids","5-chloro-N-methoxy-4-methylthiophene-2-sulfonamide",NA,NA,"CC1=C(SC(=C1)S(=O)(=O)NOC)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H8ClNO3S2/c1-4-3-5(12-6(4)7)13(9,10)8-11-2/h3,8H,1-2H3","FGZVQHGVTJYDQR"
"534_417.25_5.7",534,417.247246944701,5.723232,0.999995089268774,0.012620784671731,0.597103010675932,0.0121139175584235,0.583460244986565,0.112969517306416,2.13270871009457e-06,1.89891364287247,0.223950739039878,1.91671538626489,0.233988729971914,0.947038726884118,1.27116577965124,0.900060796765212,0.901693455493495,0.708059335118471,0.709343714193505,1.00181394271826,0.346152192328987,-0.151905639856967,-0.149291044339856,-0.498057832185954,-0.495443236668844,0.00261459551710997,"Amino acids and Peptides","Small peptides","Tripeptides","Cyclo-(Isoleucyl-Prolyl-Leucyl-Alanyl)",NA,NA,"CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)C)CC(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H34N4O4/c1-6-12(4)16-20(28)24-9-7-8-15(24)19(27)22-14(10-11(2)3)18(26)21-13(5)17(25)23-16/h11-16H,6-10H2,1-5H3,(H,21,26)(H,22,27)(H,23,25)","HUTLMPQIWUKPAS"
"663_345.14_6.6",663,345.139196618284,6.6331086,0.999995476762102,0.00890152932877053,0.413668644897933,0.00926194415358472,0.425387848427765,0.139650213499682,1.96442170202659e-06,2.05053537290699,0.383347396348567,2.03329784198422,0.371214920254032,0.854958396005491,1.27114392950782,0.874908038638369,0.873329520597296,0.688284008072264,0.687042199017892,0.998195789761482,0.346127393545859,-0.19279671128263,-0.195401987386729,-0.538924104828489,-0.541529380932588,-0.00260527610409901,"Alkaloids","Tryptophan alkaloids","Cyclamides","Desisopropyl butyl torsemide","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(CO)O)O)O)O)O)O)O)O","CCCCCC(=O)O[C@H]1[C@H](OC(=O)C(C)C)[C@@H](OC(C)=O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CCCCC)O[C@@H]1CO","CCCCNC(=O)NS(=O)(=O)C1=C(C=CN=C1)NC2=CC=CC(=C2)C","InChI=1S/C12H24O11/c13-1-4(15)7(17)8(18)5(16)3-22-12-11(21)10(20)9(19)6(2-14)23-12/h4-21H,1-3H2/t4?,5-,6-,7-,8-,9-,10+,11-,12+/m1/s1","InChI=1S/C12H24O11/c13-1-4(15)7(17)8(18)5(16)3-22-12-11(21)10(20)9(19)6(2-14)23-12/h4-21H,1-3H2/t4?,5-,6-,7-,8-,9-,10+,11-,12+/m1/s1 [M+H]+","SERLAGPUMNYUCK-BLEZHGCXSA-N","SERLAGPUMNYUCK","BVFYJVCMRWNZTQ","InChI=1S/C30H50O15/c1-6-8-10-12-21(35)41-24-20(15-32)40-29(26(39-18(5)34)25(24)43-28(38)17(3)4)45-30(16-33)27(23(37)19(14-31)44-30)42-22(36)13-11-9-7-2/h17,19-20,23-27,29,31-33,37H,6-16H2,1-5H3/t19-,20-,23-,24-,25+,26-,27+,29-,30+/m1/s1","BVFYJVCMRWNZTQ-KJCPGIIQSA-N","InChI=1S/C17H22N4O3S/c1-3-4-9-19-17(22)21-25(23,24)16-12-18-10-8-15(16)20-14-7-5-6-13(2)11-14/h5-8,10-12H,3-4,9H2,1-2H3,(H,18,20)(H2,19,21,22)","YITRQCQYMPXGMU"
"305_377.25_3.8",305,377.254804159751,3.7607117,0.999998064784988,0.0114565287182316,0.401717921350201,0.0111177747947986,0.39314966997257,0.182012331198953,8.40454014196827e-07,1.94094695190494,0.396078793187701,1.95398212741626,0.405442084563793,0.739899187892699,1.21716157966358,0.881842067940732,0.882933887114212,0.724506986315221,0.725404007049134,1.00123811191728,0.28352070026679,-0.181407793073387,-0.17962268000724,-0.464928493340178,-0.463143380274031,0.00178511306614669,"Amino acids and Peptides","Small peptides","Dipeptides","N-[2-[4-(adamantane-1-carbonyl)piperazin-1-yl]-2-oxo-ethyl]prop-2-enamide (3e)",NA,"CCCCC/C=C/C/C=C\CCCCCCCC(=O)OC[C@H](O)CO","C=CC(=O)NCC(=O)N1CCN(CC1)C(=O)C23CC4CC(C2)CC(C4)C3",NA,NA,NA,NA,"WECGLUPZRHILCT","InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3/b7-6+,10-9-/t20-/m1/s1","WECGLUPZRHILCT-IHNKIBRCSA-N","InChI=1S/C20H29N3O3/c1-2-17(24)21-13-18(25)22-3-5-23(6-4-22)19(26)20-10-14-7-15(11-20)9-16(8-14)12-20/h2,14-16H,1,3-13H2,(H,21,24)","HYUPHTCREDOBCB"
